Num,Review,Review_type
35319,Мен фильмнің 1 минут қарғыс атқанын күткеннен жалықтым,bad
35320,братья залили планшет соком он не работает,bad
35321,"бұл тек компьютерлерге арналған смартфондарға арналған желі, бірақ мен оны facebook-қа қосқанымды айтпайды",bad
35322,оо вау спасибо хоть кто то меня заметил в чем и проблема немогу я лечь спать д и время мало,bad
35323,а вообще в детстве я всегда была за хищника он норм мужик умный не то что люди а еще гадзилу жалко было всегда,bad
35324,там что то про разведотряд вроде я не знаю точно если честно,bad
35325,"көшеде қатты суық, тіпті 1 5 сағатта мен жүре алмадым",bad
35326,сенде де жақсы,bad
35327,а вообще решила даша сэкономить немного итогом стал неравномерный цвет на волосах который я столько времени добивалась,bad
35328,"біз 1 жыл дос болған сияқтымыз, бір сәтте бәрі құлап кетті, біз араласпаймыз",bad
35329,"Сондықтан мен алдын-ала құттықтаймын, бұл өткен онжылдықтағы тәжірибемен жұмыс істемейді, сіз «Спартак» чемпионы туралы дау айта алмайсыз",bad
35330,олар неге gmail-ді қайта жасады?,bad
35331,rt вроде бы и любим друг друга и быть вместе не можем не дай бог вам такое,bad
35332,одна из самых скучных суббот за последнее время так и не вырвался на улицу за свежим воздухом,bad
35333,бүгін мен 1 шалбар киіп көрдім және өзіме ештеңе алмадым,bad
35334,и так каждое утро,bad
35335,то неловкое чувство когда сэм говорит о еде а ты на идете властелинколец ночькольца,bad
35336,ну бл все что кидает ананас из тс я уже читал ну так не интересно,bad
35337,как развлекать гостей на свой день рождения о чем разговаривать,bad
35338,у нас тока и делают что спмсыват и приписывают гьюсно,bad
35339,rt какая же леруш идиотка хахаахха,bad
35340,остались только билеты австрийских авиалиний,bad
